bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
3284,Star Wars Epic Duels,,,Rob Daviau,,"Hasbro,Milton Bradley,هاسبرو,ハズブロ,해즈브로,孩之寶,ميلتون برادلي,Μίλτον Μπράντλεϊ",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Star_Wars_Epic_Duels,,,Q7601120,Star_Wars_Epic_Duels
,Star Wars Galaxies,,,,,"LucasArts,لوكاس آرتز,Lucasfilm Games,ルーカスアーツ,루카스아츠,Lucasarts,卢卡斯艺术",,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_Galaxies,,,Q55272,Star_Wars_Galaxies
,Star Wars Instant Adventures,,,,,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_Instant_Adventures,,,,Star_Wars_Instant_Adventures
,Star Wars Miniatures,2004,,,,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Star_Wars_Miniatures,,,Q3497062,Star_Wars_Miniatures
,Star Wars Miniatures Battles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_Miniatures_Battles,,,Q7601144,Star_Wars_Miniatures_Battles
,Star Wars PocketModel Trading Card Game,,,Mike Elliott (game designer),,WizKids,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Star_Wars_PocketModel_Trading_Card_Game,,,Q7601146,Star_Wars_PocketModel_Trading_Card_Game
,Star Wars Roleplaying Game (Fantasy Flight Games),2013,,,,Fantasy Flight Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_Roleplaying_Game_(Fantasy_Flight_Games),,,Q7601158,Star_Wars_Roleplaying_Game_(Fantasy_Flight_Games)
,Star Wars Roleplaying Game (Wizards of the Coast),2000,,"Andy Collins (game designer),J. D. Wiker,Chris Perkins (game designer),Bill Slavicsek,Rodney Thompson,Owen K.C. Stephens,アンディ・コリンズ,رودني تومسون",,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_Roleplaying_Game_(Wizards_of_the_Coast),,,Q1989178,Star_Wars_Roleplaying_Game_(Wizards_of_the_Coast)
,Star Wars Trading Card Game,,,"Richard Garfield,リチャード・ガーフィールド,리처드 가필드,Гарфилд, Ричард,李察·加菲",,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,6,,,,,,,,,,,,,,,,,,,,Star_Wars_Trading_Card_Game,,,Q7601169,Star_Wars_Trading_Card_Game
,Star Wars role-playing games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_role-playing_games,,,Q7726071,Star_Wars_role-playing_games
,Star Wars trading card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_trading_card,,,Q7601177,Star_Wars_trading_card
,Star Wreck Roleplaying Game,,,Mike Pohjola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wreck_Roleplaying_Game,,,Q7601197,Star_Wreck_Roleplaying_Game
,Starfall (Star Wars: The Roleplaying Game),,,,,"Star Wars,حرب النجوم,حرب النجوم (فيلم),La guerra de les galàxies, Una nova esperança, Epizoda IV – Nová naděje,Krieg der Sterne,Ο Πόλεμος των Άστρων (ταινία), A New Hope, Itxaropen Berria, Episodio IV - Una nueva esperanza, Un nouvel espoir,Guerre stellari (film),スター・ウォーズ エピソード4/新たなる希望,スター・ウォーズシリーズ,Guerre stellari,스타워즈,스타워즈 (영화),Gwiezdne wojny, A New Hope, część IV – Nowa nadzieja, Новая надежда, Episódio IV – Uma Nova Esperança,Звёздные войны,Stjärnornas krig (film), Нова надія,Зоряні війни,星際大戰四部曲：曙光乍現,星際大戰",,,,,,,,,,,,,,,,,,,,,,,,,,,Starfall_(Star_Wars:_The_Roleplaying_Game),,,,Starfall_(Star_Wars:_The_Roleplaying_Game)
,Starfarers of Catan,1999,,"Klaus Teuber,كلاوس توبر,クラウス・トイバー,Тойбер, Клаус (разработчик игр)",,"Mayfair Games,Kosmos (publisher),Franckh-Kosmos,Verlagsanstalt Kosmos,Kosmos (entreprise)",3,,,,,,,,,,,,,,,,,,,,,,,,,,Starfarers_of_Catan,,,Q1216463,Starfarers_of_Catan
,Starfaring,1976,,"Ken St. Andre,كين سانت أندريه",,"Flying Buffalo,フライング・バッファロー",,,,,,,,,,,,,,,,,,,,,,,,,,,Starfaring,,,Q7601816,Starfaring
,Starfinder Roleplaying Game,2017,,,,"Paizo,Paizo Publishing,パイゾ・パブリッシング",,,,,,,,,,,,,,,,,,,,,,,,,,,Starfinder_Roleplaying_Game,,,,Starfinder_Roleplaying_Game
,Starfire (board wargame),1979,,Stephen V. Cole,,Task Force Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfire_(board_wargame),,,Q3497129,Starfire_(board_wargame)
,Starfleet Voyages,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfleet_Voyages,,,Q7601850,Starfleet_Voyages
,Starfleet Wars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfleet_Wars,,,Q7601851,Starfleet_Wars
,Stargate SG-1 (roleplaying game),2003,,"Kevin Wilson (game designer),Rodney Thompson,رودني تومسون",,Alderac Entertainment Group,,,,,,,,,,,,,,,,,,,,,,,,,,,Stargate_SG-1_(roleplaying_game),,,Q2663862,Stargate_SG-1_(roleplaying_game)
,Stargate games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stargate_games,,,,Stargate_games
,Starleader: Assault!,1982,,Howard Thompson (wargame designer),,Metagaming Concepts,,,,,,,,,,,,,,,,,,,,,,,,,,,Starleader:_Assault!,,,,Starleader:_Assault!
,Starship & Empire,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_&_Empire,,,,Starship_&_Empire
,Starship Catan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Catan,,,Q7602411,Starship_Catan
,Starship Troopers: The Miniatures Game,,,,,Mongoose Publishing,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Starship_Troopers:_The_Miniatures_Game,,,Q7602426,Starship_Troopers:_The_Miniatures_Game
,Starship Troopers: The Roleplaying Game,2005,,,,Mongoose Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Troopers:_The_Roleplaying_Game,,,Q2076956,Starship_Troopers:_The_Roleplaying_Game
,Starship Troopers (board wargame),,,,,"Avalon Hill,アバロンヒル",1,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Troopers_(board_wargame),,,Q3968414,Starship_Troopers_(board_wargame)
,Starspawn of Volturnus,,,"Tom Moldvay,Mark Acres (game designer),トム・モルドヴェイ",,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Starspawn_of_Volturnus,,,,Starspawn_of_Volturnus
,Starter (Magic: The Gathering),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starter_(Magic:_The_Gathering),,,Q7602541,Starter_(Magic:_The_Gathering)
,Starter pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starter_pack,,,,Starter_pack
,Startopia,,,,,"Square Enix Europe,سكوير إنكس يورب,스퀘어 에닉스 유럽,史克威尔艾尼克斯欧洲",,,,,,,,,,,,,,,,,,,,,,,,,,,Startopia,,,Q2711767,Startopia
,Startown Liberty,1984,,J. Andrew Keith,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Startown_Liberty,,,,Startown_Liberty
,Statis Pro Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statis_Pro_Baseball,,,Q7604362,Statis_Pro_Baseball
,Stay Alive (game),,,,,"Winning Moves,Milton Bradley,ميلتون برادلي,Μίλτον Μπράντλεϊ",2,,,,,,8,,,,,,,,,,,,,,,,,,,,Stay_Alive_(game),,,Q7605009,Stay_Alive_(game)
,Stellar Conquest,1974,,Howard Thompson (wargame designer),,Metagaming Concepts,,,,,,,10,,,,,,,,,,,,,,,,,,,,Stellar_Conquest,,,Q7607181,Stellar_Conquest
,Steve Jackson's Man to Man,1985,,,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,Steve_Jackson's_Man_to_Man,,,,Steve_Jackson's_Man_to_Man
,Stomp! (game),,,Tadashi Ehara,,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Stomp!_(game),,,,Stomp!_(game)
,Stone Age (board game),,,,,"Hans im Glück,Hans im Glück Verlag",2,,,,,,13,,,,,,,,,,,,,,,,,,,,Stone_Age_(board_game),,,Q1518661,Stone_Age_(board_game)
,Stonehenge (game),,,,,"Paizo,Paizo Publishing,パイゾ・パブリッシング",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Stonehenge_(game),,,Q7619212,Stonehenge_(game)
,Stonewall (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stonewall_(solitaire),,,Q7619351,Stonewall_(solitaire)
,Stop Thief,,,,,"Parker Brothers,Parker (éditeur),パーカー・ブラザーズ,파커 브라더스",2,,,,,,,,,,,,,,,,,,,,,,,,,,Stop_Thief,,,Q7619770,Stop_Thief
,Stop the Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stop_the_Bus,,,Q7619801,Stop_the_Bus
,Storm Over Arnhem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storm_Over_Arnhem,,,Q7620156,Storm_Over_Arnhem
,Stormbringer (role-playing game),1981,,"Lynn Willis,Ken St. Andre,كين سانت أندريه",,"Chaosium,Mongoose Publishing,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Stormbringer_(role-playing_game),,,Q682309,Stormbringer_(role-playing_game)
,Strange Synergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strange_Synergy,,,Q7621465,Strange_Synergy
,Strat-O-Matic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strat-O-Matic,,,Q7621732,Strat-O-Matic
,Strat-O-Matic Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strat-O-Matic_Football,,,Q7621735,Strat-O-Matic_Football
,Stratego,1946,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Stratego,,,Q241538,Stratego
,Strategy game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy_game,,,Q1150710,Strategy_game
,Strategy video game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy_video_game,,,Q472055,Strategy_video_game
,Stratomic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratomic,,,Q7622225,Stratomic
22497,Straw (card game),,,,,Alderac Entertainment Group,2,,,,,,7,,,,,,,,,,,,,,,,,,,,Straw_(card_game),,,Q7622359,Straw_(card_game)
,Stress (card game),,,,,,2,,,,,,9,,,,,,,,,,,,,,,,,,,,Stress_(card_game),,,,Stress_(card_game)
,Striker (miniatures game),,,Frank Chadwick,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Striker_(miniatures_game),,,Q7623868,Striker_(miniatures_game)
,Strip poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strip_poker,,,Q153563,Strip_poker
,Strč prst skrz krk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strč_prst_skrz_krk,,,Q149285,Strč_prst_skrz_krk
10084,Stuff Yer Face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuff_Yer_Face,,,Q7628528,Stuff_Yer_Face
,Stuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuss,,,Q3976379,Stuss
,Sua Ghin Gnua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sua_Ghin_Gnua,,,Q7630417,Sua_Ghin_Gnua
,Sub Hunt,,,,,"Mattel,ماتيل,マテル,마텔,美泰兒",,,,,,,,,,,,,,,,,,,,,,,,,,,Sub_Hunt,,,Q7630661,Sub_Hunt
,Subbuteo,,,,,"Hasbro,هاسبرو,ハズブロ,해즈브로,孩之寶",2,,,,,,8,,,,,,,,,,,,,,,,,,,,Subbuteo,,,Q1710069,Subbuteo
,Sueca (card game),,,,,,4,,,,,,12,,,,,,,,,,,,,,,,,,,,Sueca_(card_game),,,Q7634354,Sueca_(card_game)
,Sugoroku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugoroku,,,Q1472906,Sugoroku
,Suit (cards),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suit_(cards),,,,Suit_(cards)
,Sultan (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sultan_(solitaire),,,Q7636588,Sultan_(solitaire)
,Summit (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Summit_(game),,,Q7637757,Summit_(game)
,Super Deck!,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Super_Deck!,,,Q7642289,Super_Deck!
,Super Heroine Chronicle,,,,,"Bandai Namco Entertainment,بانداي نامكو إنترتينمنت,バンダイナムコエンターテインメント,반다이 남코 엔터테인먼트,万代南梦宫娱乐",,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Heroine_Chronicle,,,,Super_Heroine_Chronicle
,Super Paper Mario,,,,,"Nintendo,نينتندو,任天堂,닌텐도",,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Paper_Mario,,,Q522508,Super_Paper_Mario
,Super Scrabble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Scrabble,,,Q7642744,Super_Scrabble
,Supernatural Role Playing Game,2009,,Jamie Chambers,,Margaret Weis Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,Supernatural_Role_Playing_Game,,,,Supernatural_Role_Playing_Game
,Superworld,1983,,"Steve Henderson (game designer),Steve Perrin,ستيف بيرين (مصمم لعب تقمص أدوار),Перрин, Стивен",,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Superworld,,,Q3978067,Superworld
,Supremacy (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supremacy_(board_game),,,Q7644778,Supremacy_(board_game)
,Surakarta (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surakarta_(game),,,Q601529,Surakarta_(game)
,Survival of the Witless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Survival_of_the_Witless,,,Q7647212,Survival_of_the_Witless
,Survivors' Guide to the United Kingdom,,,,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Survivors'_Guide_to_the_United_Kingdom,,,,Survivors'_Guide_to_the_United_Kingdom
,Suzerain Legends,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suzerain_Legends,,,,Suzerain_Legends
,Svoyi Koziri,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Svoyi_Koziri,,,Q7652797,Svoyi_Koziri
,Swipe (dice game),,,,,Fundex Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Swipe_(dice_game),,,Q7658797,Swipe_(dice_game)
,Swiss 1JJ Tarot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss_1JJ_Tarot,,,Q2394481,Swiss_1JJ_Tarot
,Swiss playing cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss_playing_cards,,,,Swiss_playing_cards
12238,Switch 16,7,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Switch_16,,,Q7659055,Switch_16
,Sword Girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_Girls,,,,Sword_Girls
,Sword World RPG,1989,,"Group SNE,Ryo Mizuno,グループSNE,ريو ميزونو,Ryō Mizuno (Autor),Ryō Mizuno,水野良,미즈노 료",,"Fujimi Shobo,فوجيمي شوبو,Fudžimi Šobó,Fujimi Shobō,富士見書房,후지미 쇼보",,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_World_RPG,,,Q835548,Sword_World_RPG
,Sword of Rome,2004,,,,GMT Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_of_Rome,,,Q7659311,Sword_of_Rome
,Swypeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swypeout,,,Q7659390,Swypeout
,System Shock,,,,,"Origin Systems,أورجن سيستمز,오리진 시스템스",,,,,,,,,,,,,,,,,,,,,,,,,,,System_Shock,,,Q1151634,System_Shock
,Systems Failure,1999,,"Bill Coffin,بيل كوفين",,"Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Systems_Failure,,,Q7663841,Systems_Failure
,Sz'Kwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sz'Kwa,,,Q7664012,Sz'Kwa
,Sáhkku,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Sáhkku,,,Q7665228,Sáhkku
,TAMSK,,,"Kris Burm,크리스 뷔름",,"Schmidt Spiele,Rio Grande Games,Schmidt Spiel & Freizeit GmbH,리오 그란데 게임즈",2,,,,,,8,,,,,,,,,,,,,,,,,,,,TAMSK,,,Q2626471,TAMSK
,TEG (board game),,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,TEG_(board_game),,,Q7669973,TEG_(board_game)
,TV Tycoon,,,,,"EGames (video game developer),EGames",,,,,,,,,,,,,,,,,,,,,,,,,,,TV_Tycoon,,,Q2196226,
,TWERPS,,,"Jeff Dee,جيف دي",,Gamescience,,,,,,,,,,,,,,,,,,,,,,,,,,,TWERPS,,,Q1574279,TWERPS
,TZAAR,,,"Kris Burm,크리스 뷔름",,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,TZAAR,,,Q2626507,TZAAR
117,Ta Yü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ta_Yü,,,Q7672788,Ta_Yü
,Tablanet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tablanet,,,,Tablanet
,TableTopics (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TableTopics_(game),,,,TableTopics_(game)
,Table Cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_Cricket,,,Q7673131,Table_Cricket
,Table Soccer (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_Soccer_(board_game),,,,Table_Soccer_(board_game)
,Table baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_baseball,,,Q7673188,Table_baseball
,Table football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_football,,,Q14922,Table_football
,Tableau (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tableau_(solitaire),,,,Tableau_(solitaire)
,Tables (board game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tables_(board_game),,,Q2642425,Tables_(board_game)
,Tabletop Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_Sports,,,,Tabletop_Sports
,Tabletop game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_game,,,Q3244175,Tabletop_game
,Tabletop role-playing game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_role-playing_game,,,Q160738,Tabletop_role-playing_game
,Tabloid Tycoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabloid_Tycoon,,,,Tabloid_Tycoon
,Taboo (game),1989,,,,"Hasbro,هاسبرو,ハズブロ,해즈브로,孩之寶",2,,,,,,13,,,,,,,,,,,,,,,,,,,,Taboo_(game),,,Q735544,Taboo_(game)
,Tabula (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabula_(game),,,,Tabula_(game)
,Tactics (game),1954,,"Charles S. Roberts,تشارلز إس. روبرتس,チャールズ・ロバーツ",,"Avalon Hill,アバロンヒル",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Tactics_(game),,,Q2387023,Tactics_(game)
,Tadaima Yuusha Boshuuchuu Okawari,,,,,"Human Entertainment,هيومان إنترتنيمنت (شركة),ヒューマン (ゲーム会社),휴먼 (기업)",,,,,,,,,,,,,,,,,,,,,,,,,,,Tadaima_Yuusha_Boshuuchuu_Okawari,,,Q7674291,Tadaima_Yuusha_Boshuuchuu_Okawari
,Tafl games,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tafl_games,,,Q750693,Tafl_games
,Tag (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tag_(game),,,Q656619,Tag_(game)
,Tagmar,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tagmar,,,Q7675295,Tagmar
,Tails Adventure,,,,,"Sega,سيجا,Sega (enpresa),セガ,Sega (azienda),세가,世嘉",,,,,,,,,,,,,,,,,,,,,,,,,,,Tails_Adventure,,,Q1947773,Tails_Adventure
,Taj Mahal (board game),,,"Reiner Knizia,ライナー・クニツィア,라이너 크니치아",,"Rio Grande Games,Ravensburger,리오 그란데 게임즈",3,,,,,,12,,,,,,,,,,,,,,,,,,,,Taj_Mahal_(board_game),,,Q614897,Taj_Mahal_(board_game)
,Tak (game),,,"Patrick Rothfuss,James Ernest,Πάτρικ Ρόθφας,パトリック・ロスファス,Ротфусс, Патрик,Патрік Ротфусс,派崔克·羅斯弗斯",,Cheapass Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tak_(game),,,,Tak_(game)
,Takara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takara,,,Q3028965,Takara
,Take It Easy (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take_It_Easy_(game),,,Q373777,Take_It_Easy_(game)
,Take Off!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take_Off!,,,Q7677764,Take_Off!
,Take the Galaxy,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Galaxy,,,,Take_the_Galaxy
,Take the Test,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Test,,,,Take_the_Test
,Take the Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Train,,,Q7677944,Take_the_Train
,Takenoko (board game),,,Antoine Bauza,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Takenoko_(board_game),,,,Takenoko_(board_game)
,Taki (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taki_(card_game),,,Q2911658,Taki_(card_game)
,Tales from the Floating Vagabond,1991,,,,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_from_the_Floating_Vagabond,,,Q3980395,Tales_from_the_Floating_Vagabond
,Tales from the Loop (role-playing game),2017,,Simon Stålenhag,,Modiphius Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_from_the_Loop_(role-playing_game),,,,Tales_from_the_Loop_(role-playing_game)
,Tales of the Crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_of_the_Crystals,,,Q7679394,Tales_of_the_Crystals
,Talislanta,1987,,Stephan Michael Sechi,,"Wizards of the Coast,Bard Games,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",,,,,,,,,,,,,,,,,,,,,,,,,,,Talislanta,,,Q5199858,Talislanta
,Talisman (board game),,,"Robert J. Harris (writer),Robert J. Harris",,"Fantasy Flight Games,Games Workshop,ゲームズワークショップ,게임 워크숍",2,,,,,,,,,,,,,,,,,,,,,,,,,,Talisman_(board_game),,,Q2140139,Talisman_(board_game)
,Talisman (video game),,,,,"Games Workshop,ゲームズワークショップ,게임 워크숍",,,,,,,,,,,,,,,,,,,,,,,,,,,Talisman_(video_game),,,Q7679568,Talisman_(video_game)
,Tam cúc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tam_cúc,,,Q7680490,Tam_cúc
,Tamerlane chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamerlane_chess,,,Q2506023,Tamerlane_chess
2598,Tank Battle,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Tank_Battle,,,,Tank_Battle
,Tannhäuser (board game),,,,,"Take on You,Fantasy Flight Games",2,,,,,,,,,,,,,,,,,,,,,,,,,,Tannhäuser_(board_game),,,Q7683686,Tannhäuser_(board_game)
,Tant Fant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tant_Fant,,,Q7683785,Tant_Fant
,Tantei Opera Milky Holmes,,,,,"ASCII Media Works,Kadokawa Shoten,آسكي ميديا وركس,アスキー・メディアワークス,아스키 미디어 워크스,كادوكاوا شوتين,Kadokawa Šoten,Kadokawa Shōten,角川書店,가도카와 쇼텐",,,,,,,,,,,,,,,,,,,,,,,,,,,Tantei_Opera_Milky_Holmes,,,,Tantei_Opera_Milky_Holmes
,Tantrix,1988,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Tantrix,,,Q1073027,Tantrix
,Tanzanian draughts,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tanzanian_draughts,,,,Tanzanian_draughts
,Tap (gaming),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tap_(gaming),,,Q7684367,Tap_(gaming)
,Tapatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tapatan,,,Q7684474,Tapatan
,Tarabish,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Tarabish,,,Q7685186,Tarabish
,Tarneeb,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Tarneeb,,,Q4120081,Tarneeb
,Tarocchini,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tarocchini,,,Q3981155,Tarocchini
,Tarot Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_Nouveau,,,Q1530334,Tarot_Nouveau
,Tarot card games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_card_games,,,Q510406,Tarot_card_games
,Tarot of Marseilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_of_Marseilles,,,Q1703727,Tarot_of_Marseilles
,Tarsus: World Beyond the Frontier,1983,,"Loren Wiseman,Marc Miller (game designer),لورين وايزمان,Marc Miller,マーク・ミラー",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Tarsus:_World_Beyond_the_Frontier,,,,Tarsus:_World_Beyond_the_Frontier
,Tazos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tazos,,,Q6453221,Tazos
,Teeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teeko,,,Q3517103,Teeko
,Teen patti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teen_patti,,,Q7694358,Teen_patti
,Teenage Mutant Ninja Turtles & Other Strangeness,,,Erick Wujcik,,"Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Teenage_Mutant_Ninja_Turtles_&_Other_Strangeness,,,Q3085024,Teenage_Mutant_Ninja_Turtles_&_Other_Strangeness
