bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Star Wars: The Card Game - Edge of Darkness Expansion,2013,,,,"id,name,url,num_games,score,game,images",2,2,,,,,10,,30,60,v4SfYtS2Lr,,,,,,,,,4,3.75,,,,,TKaHFE9nix,,,,,
,Card Sleeves: Dragon Shield Gold,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,TKq9ZUDTBM,,,,,
,Arkham Horror: Monster Miniature - Bloated Woman,2012,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,TLeyKKUZbB,,,,,
,Dark Moon: Shadow Corporation,2017,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,7,,,,,12,,60,75,"PinhJrhnxU,mavSOM8vjH,v4SfYtS2Lr,Hc6vcim5DS",R0bGq4cAl4,,,,,,,,2,4.0,,,,,TN9Gp50ZsB,,,,,
,BattleLore (Second Edition): Hernfar Guardians Army Pack,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,5,3.8,,,,,TNaUGhOnd6,,,,,
,Android: Netrunner - Terminal Directive Campaign Expansion,2017,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,45,45,v4SfYtS2Lr,,,,,,,,,2,3.0,,,,,TTYvVACzGh,,,,,
,Bunny/Chocolate Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TV2ZYsMGjC,,,,,
,Legendary Encounters: Alien Covenant Expansion,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,1,4.0,,,,,TW8GqSyWD9,,,,,
,"Vicious Wildfire: Orcs, Ferocity and Football",,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,TZrkD70WlP,,,,,
,Eberron Campaign Guide (D&D 4E),2009,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",,,,,,,,,,,2Gu62aKdma,,,,,,,,,,,,,,,Tl3PKAFrJ1,,,,,
,Zeus - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tlb9a7oDnT,,,,,
,KeyForge: Lieutenant Gorvenal Playmat,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,TsXtSzWIEq,,,,,
,Pokémon Trading Card Game: New Player Decks - Set of 6,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,Tv5F6zQVSH,,,,,
,Star Wars: Imperial Assault – Han Solo Ally Pack,2015,,,,"id,name,url,num_games,score,game,images",2,5,,,,,14,,120,240,,,,,,,,,,6,4.0,,,,,TyWAY09UdQ,,,,,
,Ad Astra,2009,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,5,,,,,13,,60,60,"329DxyFL9D,3B3QpKvXD3","PGjmKGi26h,DEvPj5twid,AVY6EvSQTP,zzsE4jtI1b",,,,,,,,30,3.2,,,,,TzFWw92gXE,,,,,
,Dragon Lords: Heroes & Villains,2019,,,,,1,1,,,,,12,,45,45,rrvd68LjOR,"iWODHwRGuU,vZsDDAdOoe,R0bGq4cAl4,f9dcDOvJz0,BGrhzIN69D,YyBg5CzHBF,kuRNhFADjS,cznlFNKPA0,yDlgk7rXno,yomuPpKFx4",,,,,,,,1,5.0,,,,,U01jJQmy4B,,,,,
,Marvel Champions: The Card Game - Thor Playmat,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,U0H2v5XfFJ,,,,,
,A Game of Thrones: Clash of Kings Expansion,2004,,,,"id,name,url,num_games,score,game,images",3,6,,,,,,,,,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,11,3.818181818181818,,,,,U0f5h16S53,,,,,
,Star Wars X-Wing Second Edition: Xi-class Light Shuttle,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,14,,30,45,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,,,,,,,U0hqvotpCx,,,,,
,Don't Be a Loser,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",4,10,,,,,13,,30,30,,"R0bGq4cAl4,r6yIFvyXDD,j7x8jY4ay2,mGBzR68m8Z,GUoWg3Mfh5,JYYdBW6UCE",,,,,,,,,,,,,,U1xmuMFv9r,,,,,
,Tiny Epic Kingdoms: Character Meeple - Shapeshifter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCGb6YPAjk,,,,,
,KeyForge: Philophosaurus Playmat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UGkuau5vMS,,,,,
,The Lord of the Rings: The Complete Trilogy Adventure Board Game,2012,,,,"id,name,url,num_games,score,game,images",2,10,,,,,8,,180,180,dO9HVl2TW7,,,,,,,,,1,1.0,,,,,ULhop9aNFf,,,,,
,Rabbit Rummage,2020,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,6,,5,15,"HKaYVNIxAJ,rrvd68LjOR",,,,,,,,,,,,,,,ULyaFaC45A,,,,,
,Call of Cthulhu: The Card Game - Seekers of Knowledge,2012,,,,"id,name,url,num_games,score,game,images",2,2,,,,,13,,30,30,v4SfYtS2Lr,,,,,,,,,1,1.0,,,,,UOS1iDDw8f,,,,,
,Pink Pig Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UaDntxHeAJ,,,,,
,The Dutch East Indies: Metal Coins,,,,,"name,id,url,num_games,score,game,images",1,1,,,,,8,,45,45,,,,,,,,,,,,,,,,UfrQrEb5yw,,,,,
,Yellow Character Germ (15x15x5mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UhHC67hRCM,,,,,
,Conan the Cimmerian: The Tower of the Elephant,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,UiZudtbjne,,,,,
,Miremarsh: The Iron Crows of Kazhuk Izril,2018,,,,"name,id,url,num_games,score,game,images",1,5,,,,,14,,40,60,,,,,,,,,,,,,,,,UksT2nuswC,,,,,
,Roll Through the Ages: The Iron Age,2014,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,10,,40,60,rrvd68LjOR,"R0bGq4cAl4,hmipYN1R1I",,,,,,,,6,3.1666666666666665,,,,,Ur8dGU182B,,,,,
,Scott Pilgrim Miniatures The World: Collectors Edition Figure Set,2020,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,UrsvzfwaiA,,,,,
,Seasons: Enchanted Kingdom,2013,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,14,,45,60,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,23,3.3043478260869557,,,,,Uv5Nzpt4bI,,,,,
,Crazy Farmers and the Clôtures Electriques,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,1,1.0,,,,,UvHPIGoF2n,,,,,
,Warfighter: Modern Expansion 22 - US Airborne,,,,,,,,,,,,,,,,v4SfYtS2Lr,,,,,,,,,,,,,,,V55UDjlaWF,,,,,
,Battle for Genbushan,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,VAUYuDaqAc,,,,,
,Card Sleeves: Arcane Tinmen Small,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,VB8A4phOca,,,,,
,Pipeline: 3D Printed Upgrade Kit (145 pieces),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,VC3kGvXox3,,,,,
,Breakthru,1965,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,10,,15,15,,MEAoOygZsA,,,,,,,,3,3.6666666666666665,,,,,VD86oVUcey,,,,,
,Twilight Imperium: Fourth Edition - Galactic Playmat,,,,,"id,name,url,num_games,score,game,images",3,6,,,,,14,,240,480,,,,,,,,,,,,,,,,VGzqJzhtCA,,,,,
,Castle Panic: Engines of War Expansion,2016,,,,"id,name,url,num_games,score,game,images",1,6,,,,,12,,60,72,v4SfYtS2Lr,,,,,,,,,4,3.75,,,,,VHTBEOjwgP,,,,,
,Sci-Fi Dwarves,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,VKHchus3eC,,,,,
,Mage Wars Arena Core Set,2012,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,9,,84,96,,,,,,,,,,53,3.4528301886792443,,,,,VMbLTZHw8a,,,,,
,Brown Werewolf - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMz466HTg1,,,,,
,St. Nazaire: Operation Chariot,2009,,"id,num_games,score,game,url,images",,,2,2,,,,,12,,180,180,,,,,,,,,,,,,,,,VQl79THBDu,,,,,
,Chronicles of Crime: The Virtual Reality Module,,,,,"id,name,url,num_games,score,game,images",1,4,,,,,12,,60,90,,,,,,,,,,,,,,,,VTHKfKTJ57,,,,,
,Tilescape GOTHIC CITY 3D Printable Modular Building System,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,VVUr53muVf,,,,,
,Lord Of The Manor (fan expansion to Carcassonne),2013,,"id,num_games,score,game,url,images",,,2,5,,,,,8,,30,45,,,,,,,,,,,,,,,,VZVYrQLkRQ,,,,,
,Warfighter: WWII Expansion 14 - Japan 1,2019,,,,"name,id,url,num_games,score,game,images",1,6,,,,,,,30,90,"eX8uuNlQkQ,v4SfYtS2Lr,jX8asGGR6o,fl3TogdUzX",,,,,,,,,,,,,,,VaHvQEtcXV,,,,,
,Munchkin Shakespeare: Flowerspeare Pawns,2017,,,,"name,id,url,num_games,score,game,images",3,6,,,,,10,,60,120,,,,,,,,,,,,,,,,VrCTaZPqNU,,,,,
,Herding Cats,2012,,,,"name,id,url,num_games,score,game,images",2,6,,,,,6,,15,15,"MWoxgHrOJD,eX8uuNlQkQ,HKaYVNIxAJ",,,,,,,,,1,2.0,,,,,VzXgmhPCek,,,,,
,Air Leader Expansions,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"v4SfYtS2Lr,rrvd68LjOR",,,,,,,,,,,,,,,W0ApBvX9gI,,,,,
,Shadows of Brimstone: Caverns of Cynder Expansion,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,12,,120,120,v4SfYtS2Lr,,,,,,,,,4,4.0,,,,,W3jme53nfj,,,,,
,Shadows over Normandie: Desert Wrath,,,,,,2,4,,,,,14,,90,120,,"R0bGq4cAl4,qu5BcGjAzk,U3zhCQH7Et,XM2FYZmBHH",,,,,,,,,,,,,,W57sYJgC1r,,,,,
,Clank! In! Space!: Apocalypse!,2018,,,,"id,name,url,num_games,score,game,images",2,4,,,,,13,,30,60,v4SfYtS2Lr,,,,,,,,,13,4.403846153846154,,,,,WFCCMkMbzo,,,,,
,Uranus/Saturn: Winter Storm on the Don 1942-43,1990,,,,,,,,,,,18,,1240,1240,,,,,,,,,,,,,,,,WI8MmP7Kuc,,,,,
,Splendor Marvel,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,10,,30,30,,,,,,,,,,5,4.22,,,,,WLzaNAeE0e,,,,,
,"Dust Tactics: Operation ""Zverograd""",,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,"oeg6wN9Eoc,R0bGq4cAl4,U3zhCQH7Et",,,,,,,,,,,,,,WQgQAmMacH,,,,,
,Yellow Kid - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WWMJZVUdps,,,,,
,Near and Far: Character Meeple - Riza,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,WX7Ul7Z3Pf,,,,,
,Barn Buzzin' Goofy,1999,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,3,,10,10,HKaYVNIxAJ,,,,,,,,,,,,,,,WZ4xpO7Jcd,,,,,
,Heroes of Normandie: Lord Lovat Commandos Expansion,,,,,,2,2,,,,,14,,45,60,v4SfYtS2Lr,,,,,,,,,,,,,,,Wa8q7Gpq2H,,,,,
,Steam: Map Expansion #1,2011,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,12,,120,240,v4SfYtS2Lr,,,,,,,,,4,4.0,,,,,WbhMQDbe9N,,,,,
,Spades,1938,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",4,4,,,,,10,,60,60,eX8uuNlQkQ,"AZxlPpi5oq,GNtouC8NLm,3GSQl800lk",,,,,,,,28,3.392857142857143,,,,,WdbCn59nt5,,,,,
,Magic: The Gathering - Portal Starter Set,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,eX8uuNlQkQ,,,,,,,,,,,,,,,WeKksvv8RY,,,,,
,Nemesis: 3D Printed Computers (Set of 6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeeYFFFkT4,,,,,
,Monopoly: Indiana Jones,2008,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,8,,180,180,"N0TkEGfEsF,7rV11PKqME","BGrhzIN69D,mGBzR68m8Z,lA3KUtVFCy,AVY6EvSQTP",,,,,,,,1,4.0,,,,,Wf8dJWTiEl,,,,,
,Legends of Signum: The Cursed Forest,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,Wj2uIeanvt,,,,,
,Rory's Story Cubes: Star Wars,2020,,,,"name,id,url,num_games,score,game,images",1,99,,,,,6,,10,20,,,,,,,,,,,,,,,,WpU36NSd9x,,,,,
,Pathfinder Adventure Card Game: Skull & Shackles Base Set,2014,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,13,,90,120,,,,,,,,,,17,3.7647058823529407,,,,,WysSMr2a3w,,,,,
,Minigame Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4NwPhumKr,,,,,
,Babylon 5 Collectible Card Game Deluxe Edition,1997,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,10,,,,,10,,60,60,eX8uuNlQkQ,"WPytek5P8l,EVeAdboGUA,XM2FYZmBHH,JYYdBW6UCE",,,,,,,,,,,,,,X65FvFvsR9,,,,,
,Go Extinct! Stardust Catches the Carnivores,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,X85sPBaq4T,,,,,
,TMNT HeroClix: Mouser Mayhem Starter Set,2016,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,,,Sod2YBWMKi,"R0bGq4cAl4,qu5BcGjAzk,XM2FYZmBHH",,,,,,,,,,,,,,XEYyu0sD2f,,,,,
,Sagrada: Passion,2019,,,,"id,name,url,num_games,score,game,images",1,4,,,,,14,,20,40,v4SfYtS2Lr,,,,,,,,,10,3.85,,,,,XPZLcdOk6l,,,,,
,San Francisco-opoly,2000,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,8,,60,60,"N0TkEGfEsF,jZEDOpx07e","mGBzR68m8Z,lA3KUtVFCy,AVY6EvSQTP",,,,,,,,,,,,,,XPmvpV8GIa,,,,,
,CNC Machined Precision Wood Polyhedral Dice,,,,,,,,,,,,,,,,"mavSOM8vjH,rrvd68LjOR",,,,,,,,,,,,,,,XQEetNc4Fb,,,,,
,Star Wars X-Wing: IG-2000,,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,24,120,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,3,4.0,,,,,XSKgf0pp8B,,,,,
,Bohemian Villages: Special Action Tiles,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,8,,30,30,v4SfYtS2Lr,R0bGq4cAl4,,,,,,,,1,3.0,,,,,XcNyAppIhy,,,,,
,Cupid - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XewA8bq85e,,,,,
,Arkham Horror: The Card Game - The Search for Kadath Mythos Pack,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,2,,,,,14,,60,120,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,,,,,,,Xf6VVyJ5EZ,,,,,
,Fairies of the Mistglade: A Family Fantasy RPG,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,XgiqZsiXVF,,,,,
,Smash Up: Smash Up Titans,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,12,,45,45,v4SfYtS2Lr,,,,,,,,,1,4.0,,,,,XmYBqMxyEI,,,,,
,UNO NSYNC Card Game,2000,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,6,,,,eX8uuNlQkQ,,,,,,,,,,,,,,,XmspoHQaN6,,,,,
,Marvellous Merchants - Market Stalls,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,XrAUqJzVfY,,,,,
,Grim Reaper - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XtEKL8rsnx,,,,,
,Star Wars Armada: Dice Pack,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,,,,,,,XxwlMLkDJc,,,,,
,Argent: Summer Break Expansion,,,,,"id,name,url,num_games,score,game,images",2,6,,,,,10,,90,120,v4SfYtS2Lr,,,,,,,,,5,3.8,,,,,Y2f3HDuq9L,,,,,
,Brown Horse Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y7VcK6wPAY,,,,,
,Would You Rather Picture Card Game,2014,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,8,,15,15,eX8uuNlQkQ,GsNGxZFNCK,,,,,,,,,,,,,,YBbiQboCNf,,,,,
,Skirmisher Gaming Bag: Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCCQYzCZk5,,,,,
,TANKS: The Modern Age - American Dice,,,,,"name,id,url,num_games,score,game,images",,,,,,,13,,,,,,,,,,,,,,,,,,,YCgd2gJMM4,,,,,
,Red (Translucent) Acrylic Gems (Large),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDUniPvclN,,,,,
,Chutes and Ladders,1940,,,,"id,name,url,num_games,score,game,images",2,6,,,,,3,,15,45,,,,,,,,,,47,1.1489361702127658,,,,,YDvG1H84r7,,,,,
,Star Wars X-Wing: Resistance Bomber Expansion Pack,2017,,,,"id,name,url,num_games,score,game,images",2,4,,,,,14,,30,45,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,1,5.0,,,,,YFCqYyHqGI,,,,,
,The Lord of the Rings: The Card Game - The Treachery of Rhudaur Adventure Pack,2015,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,30,30,,,,,,,,,,,,,,,,YFKsCM9M9Q,,,,,
,Card Sleeves: TitanShield Standard - Transparent,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,YIWB5wxzr6,,,,,
,Flotilla,2019,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,5,,,,,14,,90,90,,,,,,,,,,6,3.35,,,,,YNiUzjiqSv,,,,,
,Shinobi,2015,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",4,6,,,,,10,,15,20,,,,,,,,,,3,2.5,,,,,YQbnvFpk4s,,,,,
,Slipgate Chokepoint,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,YeTB197zmV,,,,,
,Tiny Epic Defenders: Character Meeples - Kraken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YqomG74KoY,,,,,
,Arkham Horror: Pre-painted Miniature - Proto-Shoggoth (Set 2),,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,YqvTjAhKnz,,,,,
,TriBond,1989,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,15,,,,,12,,60,60,,"R0bGq4cAl4,mGBzR68m8Z",,,,,,,,16,2.25,,,,,Yt2HYirI02,,,,,
,A Game of Thrones: The Card Game - Tourney For The Hand,2011,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,13,,60,60,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,,,,,,,Yu91OaBJ0K,,,,,
,Zombie Farmer - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZABhuUZG7e,,,,,
,Flashpoint,,,"id,num_games,score,game,url,images",,,4,4,,,,,,,,,,,,,,,,,,1,4.0,,,,,ZG1vjwQ6qF,,,,,
,The Path to El Dorado: Modular Aztec Dungeons,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,ZIeLz3E4Sw,,,,,
,Adventure Time Fluxx: Ancient Psychic Tandem War Elephant,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,10,30,v4SfYtS2Lr,,,,,,,,,,,,,,,ZJg8ePbMxd,,,,,
,Living With a Dragon,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,ZJpv9ZAUgr,,,,,
,Swords & Sails: Storage Boxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNiXy8hu9W,,,,,
,Bang! Dodge City,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,8,,,,,8,,20,40,v4SfYtS2Lr,,,,,,,,,27,3.074074074074075,,,,,ZQXArMNsKj,,,,,
,Monopoly: Game of Thrones Collector's Edition,2015,,,,"id,name,url,num_games,score,game,images",2,6,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,3,3.0,,,,,ZUqr39SRti,,,,,
,Call of Cthulhu: The Card Game - Perilous Trials Asylum Pack,2011,,,,"id,name,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,1,3.0,,,,,ZVxym4P6jW,,,,,
,Grand Austria Hotel: Upgrade Kit (120 pcs),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,ZW52syCRgS,,,,,
,Horse Fair Card Game,2007,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,6,,20,20,eX8uuNlQkQ,"lA3KUtVFCy,JYYdBW6UCE",,,,,,,,1,2.0,,,,,ZfMEse629B,,,,,
,Star Wars X-Wing: TIE Fighter,,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,30,120,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,8,3.875,,,,,ZiEcUoNJnG,,,,,
,Krosmaster: Arena - Bam-Boom,2014,,,,"name,id,url,num_games,score,game,images",2,4,,,,,14,,60,60,v4SfYtS2Lr,,,,,,,,,1,2.0,,,,,ZsRzQXvkRm,,,,,
,Character Meeple: Dragon,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,ZslB0rFrRL,,,,,
,The Little Death: The Game,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,Ztn9kmeC7C,,,,,
,The Lord of the Rings: The Card Game - Nightmare Deck: Return to Mirkwood,2013,,,,"id,name,url,num_games,score,game,images",1,2,,,,,14,,30,30,,,,,,,,,,,,,,,,a16lfMNB14,,,,,
,World of Warcraft Trading Card Game: Through the Dark Portal Starter Deck,2007,,,,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,"eX8uuNlQkQ,vXxLT0FDTZ",,,,,,,,,,,,,,,a1Np6XCFtO,,,,,
,Battleground Fantasy Warfare: Dwarves of Runegard (Reinforcement Deck),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4zR9HvwxU,,,,,
,KeyForge: Call of The Archons - Positron Bolt Playmat,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,a8YybA9gfV,,,,,
,Slaughterville II: Return to the town of Fun and Horror!,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,aCHELux21G,,,,,
,Lawyer Up: Witch Trial,2021,,,,"id,name,url,num_games,score,game,images",2,2,,,,,13,,60,75,,,,,,,,,,,,,,,,aFoCe1CSHe,,,,,
,Monopoly: Electronic Banking,2007,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,6,,,,,8,,160,160,"N0TkEGfEsF,7rV11PKqME","mGBzR68m8Z,lA3KUtVFCy,AVY6EvSQTP",,,,,,,,5,3.0,,,,,aNduCVVtPD,,,,,
,7 Wonders: Folded Space Insert,2018,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,aPHB0ISnvB,,,,,
,Politika,1996,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,7,,,,,,,,,,,,,,,,,,,,,,,,aQHxFSKFtZ,,,,,
,Star Wars: Legion - Snowtroopers Unit Expansion,2018,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,60,120,"v4SfYtS2Lr,Sod2YBWMKi",,,,,,,,,1,4.0,,,,,aTFNfwqN0X,,,,,
,Trivial Pursuit: Party,2013,,,,"id,name,url,num_games,score,game,images",3,6,,,,,16,,60,60,,mGBzR68m8Z,,,,,,,,,,,,,,aUghgXEWzY,,,,,
,Player's Handbook 3 (D&D 4E),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,2Gu62aKdma,,,,,,,,,,,,,,,aZ4JIl0siW,,,,,
,Battleship,1931,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,8,,30,30,,,,,,,,,,105,2.1238095238095243,,,,,advokFgpj6,,,,,
,Wine Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,al5rQLgD1R,,,,,
,TAJ: A Rug of War,2015,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,10,,10,10,,JYYdBW6UCE,,,,,,,,6,3.0,,,,,amjGWPhdKW,,,,,
,Nusfjord: Plaice Deck Expansion,2018,,"id,num_games,score,game,url,images",,"id,num_games,score,game,url,images",1,5,,,,,12,,20,100,v4SfYtS2Lr,,,,,,,,,4,4.25,,,,,amr9FlVzpZ,,,,,
,Bulls & Cows,2000,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,8,,20,20,bCBXJy9qDw,,,,,,,,,,,,,,,aqWneBxjS3,,,,,
,Fireball Island: The Curse of Vul-Kar - Secret Cabal Promo Cards,2018,,,,"id,name,url,num_games,score,game,images",2,4,,,,,8,,30,60,v4SfYtS2Lr,iWODHwRGuU,,,,,,,,1,4.0,,,,,asyD5HfZrM,,,,,
,"Warhammer: Wood Elves, Sisters of the Thorn",,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,FC6ElKI9tk,,,,,,,,,,,,,,,aunufaL3FA,,,,,
,Time's Up: Title Recall – Expansion 4,2016,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",4,18,,,,,12,,60,60,v4SfYtS2Lr,,,,,,,,,,,,,,,azyROF3OZI,,,,,
,Burano: Mini Meeple Upgrade Kit (52 pcs),,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,b0udmLvd5Z,,,,,
,The Lords of Vlachold,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,b1Sb2W7wPz,,,,,
,The Violet Sanction,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,,,,,,,b1vEEfTNkH,,,,,
